discount,discounted_price,name,original_price,product_id,product_info,product_url,total_reviews
,,Snowman Print Christmas Pullover Hoodie,29.99,2284763,"Clothes Type:Hoodie;Occasion:Daily Use,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:3D,Animal,Print;Weight:0.5400kg;Package Contents:1 x Hoodie",https://www.dresslily.com/snowman-print-christmas-pullover-hoodie-product2284763.html,
,,Crew Neck Stars Printed Sweatshirt,26.99,3907985,"Material:Polyester;Pattern:Star,Striped;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.3950kg;Package Contents:1 x Sweatshirt",https://www.dresslily.com/crew-neck-stars-printed-sweatshirt-product3907985.html,
,,Skulls Print Pouch Pocket Hoodie,26.99,7709383,"Occasion:Daily,Daily Use,Going Out,Home,Night Out,Office;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Skulls;Season:Fall;Weight:0.4900kg;Package Contents:1 x Hoodie",https://www.dresslily.com/skulls-print-pouch-pocket-hoodie-product7709383.html,
58,47.38,Indian Eagle Dreamcatcher Pattern Front Pocket Pullover Hoodie,19.99,8363947,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Animal,Print;Season:Fall,Spring;Weight:0.5300kg;Package Contents:1 x Hoodie",https://www.dresslily.com/indian-eagle-dreamcatcher-pattern-front-product8363947.html,
48,68.63,Rivet Long Sleeve Drawstring Hoodie,35.39,8163412,Clothes Type:Hoodie;Occasion:Daily;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Solid;Season:Fall;Weight:0.9240kg;Package Contents:1 x Hoodie,https://www.dresslily.com/rivet-long-sleeve-drawstring-hoodie-product8163412.html,26
,,Tribal Skull Print Crew Neck Sweatshirt,22.99,1574180,"Material:Cotton,Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.380kg;Package Contents:1 x Sweatshirt",https://www.dresslily.com/round-neck-printed-sweatshirt-product1574180.html,3
45,46.48,Colorful Great Wave Pattern Front Pocket Casual Hoodie,25.49,8339449,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Print;Season:Fall,Spring;Weight:0.5500kg;Package Contents:1 x Hoodie",https://www.dresslily.com/colorful-great-wave-pattern-front-product8339449.html,
,,Raglan Sleeve Fleeces Drawstring Hoodie,29.99,8175061,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Color Block;Season:Fall,Winter;Weight:0.4600kg;Package Contents:1 x Hoodie",https://www.dresslily.com/raglan-sleeve-fleeces-drawstring-hoodie-product8175061.html,
,,Star Belt Print Crew Neck Sweatshirt,26.99,3907994,Material:Polyester;Pattern:Star;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.4100kg;Package Contents:1 x Sweatshirt,https://www.dresslily.com/star-belt-print-crew-neck-product3907994.html,
,,Color-blocking Fleece Pullover Hoodie,26.99,8175065,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Others;Season:Winter;Weight:0.4400kg;Package Contents:1 x Hoodie",https://www.dresslily.com/color-blocking-fleece-pullover-hoodie-product8175065.html,
,,Character Printed Casual Pullover Sweatshirt,26.99,3907990,Material:Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.4050kg;Package Contents:1 x Sweatshirt,https://www.dresslily.com/character-printed-casual-pullover-sweatshirt-product3907990.html,
,,Button Belt Printed Casual Sweatshirt,26.99,3907992,Material:Polyester;Pattern:Geometric;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.4100kg;Package Contents:1 x Sweatshirt,https://www.dresslily.com/button-belt-printed-casual-sweatshirt-product3907992.html,
,,Geometric 3D Print Kangaroo Pocket Hoodie,29.99,8363955,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:3D Print,Geometric;Season:Fall,Spring,Winter;Weight:0.4900kg;Package Contents:1 x Hoodie",https://www.dresslily.com/geometric-3d-print-kangaroo-pocket-product8363955.html,
,,Christmas Deer Print Drawstring Hoodie,29.99,3373794,Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Fall;Weight:0.4300kg;Package Contents:1 x Hoodie,https://www.dresslily.com/christmas-deer-print-drawstring-hoodie-product3373794.html,1
68,53.42,Drawstring Contrast Color Bat Sleeve Hoodie,16.89,3383596,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Loose;Sleeve Length:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:Color Block;Season:Fall,Winter;Weight:0.6380kg;Package Contents:1 x Hoodie",https://www.dresslily.com/drawstring-contrast-color-bat-sleeve-product3383596.html,1
67,50.68,Asymmetric Half Zip Solid Hoodie,16.84,7140535,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:Solid;Season:Fall;Weight:0.6360kg;Package Contents:1 x Hoodie",https://www.dresslily.com/asymmetric-half-zip-solid-hoodie-product7140535.html,
,,Drawstring Christmas Human Body Print Hoodie,29.99,6106219,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Santa Claus;Season:Winter;Weight:0.5010kg;Package Contents:1 x Hoodie",https://www.dresslily.com/drawstring-christmas-human-body-print-product6106219.html,
54,50.39,Gothic Hooded Cape and Mask Top Two Piece Sets,22.99,8345299,"Occasion:Daily,Party;Style:Gothic;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Spandex;Thickness:Regular;Patterns:Solid;Season:Fall,Spring;Weight:0.5500kg;Package Contents:1 x Top 1 x Cape",https://www.dresslily.com/gothic-hooded-cape-and-mask-product8345299.html,1
,,Christmas Elements Print Pullover Hoodie,32.99,5436111,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Santa Claus,Snowman;Season:Fall;Weight:0.5460kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-elements-print-pullover-hoodie-product5436111.html,
,,Color Block Long Sleeves Hoodie,26.99,3233368,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Geometric;Season:Fall;Weight:0.4000kg;Package Contents:1 x Hoodie",https://www.dresslily.com/color-block-long-sleeves-hoodie-product3233368.html,1
,,Splatter Paint Front Pocket Casual Hoodie,29.99,8243569,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Paint Splatter;Season:Fall,Spring;Weight:0.5200kg;Package Contents:1 x Hoodie",https://www.dresslily.com/splatter-paint-front-pocket-casual-product8243569.html,
,,Letter Print Color Block Pullover Hoodie,35.99,3379091,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Letter;Season:Fall;Weight:0.5100kg;Package Contents:1 x Hoodie",https://www.dresslily.com/letter-print-color-block-pullover-product3379091.html,
,,3D Animal Print Pullover Drawstring Hoodie,29.99,7471550,Clothes Type:Hoodie;Occasion:Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Winter;Weight:0.4500kg;Package Contents:1 x Hoodie,https://www.dresslily.com/3d-animal-print-pullover-drawstring-product7471550.html,1
,,Bicolor Skull Graphic Front Pocket Drawstring Hoodie,29.99,8335043,"Clothes Type:Hoodie;Occasion:Daily,Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Skull;Season:Fall,Spring;Weight:0.5300kg;Package Contents:1 x Hoodie",https://www.dresslily.com/bicolor-skull-graphic-front-pocket-product8335043.html,
44,40.79,Skull Chain Print Kangaroo Pocket Hoodie,22.99,8339408,"Clothes Type:Hoodie;Occasion:Daily,Halloween;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Fabric Stretch:No Stretch;Thickness:Regular;Patterns:Skull;Season:Fall,Spring,Winter;Weight:0.4400kg;Package Contents:1 x Hoodie",https://www.dresslily.com/skull-chain-print-kangaroo-pocket-product8339408.html,
,,Hooded Long Sleeve Drawstring Basic Zip-Up Hoodie,34.99,1606194,"Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Weight:0.6540kg;Package Contents:1 x Hoodie",https://www.dresslily.com/hooded-long-sleeve-hoodie-product1606194.html,1
46,38.99,Kangaroo Pocket Dashiki Print Drawstring Hoodie,20.99,8363965,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Others;Season:Fall,Spring,Winter;Weight:0.5600kg;Package Contents:1 x Hoodie",https://www.dresslily.com/kangaroo-pocket-dashiki-print-drawstring-product8363965.html,
,,Stones 3D Print Kangaroo Pocket Hoodie,29.99,8363970,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:3D Print,Others,Stone;Season:Fall,Spring,Winter;Weight:0.5100kg;Package Contents:1 x Hoodie",https://www.dresslily.com/stones-3d-print-kangaroo-pocket-product8363970.html,
,,Drawstring Panel Long Sleeve Hoodie,19.99,6105364,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:Color Block;Season:Fall;Weight:0.6400kg;Package Contents:1 x Hoodie",https://www.dresslily.com/drawstring-panel-long-sleeve-hoodie-product6105364.html,
,,Kangaroo Pocket Eagle Print Drawstring Hoodie,36.99,8349206,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.6900kg;Package Contents:1 x Hoodie",https://www.dresslily.com/kangaroo-pocket-eagle-print-drawstring-product8349206.html,
,,Kangaroo Pocket Astronaut Pigeon Print Hoodie,36.99,8350659,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal;Season:Fall,Spring;Weight:0.7000kg;Package Contents:1 x Hoodie",https://www.dresslily.com/kangaroo-pocket-astronaut-pigeon-print-product8350659.html,
,,Heart Animal Print Pocket Hoodie,29.99,8259915,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Animal,Heart;Season:Fall,Spring,Winter;Weight:0.4950kg;Package Contents:1 x Hoodie",https://www.dresslily.com/heart-animal-print-pocket-hoodie-product8259915.html,
,,Christmas Faux Suit and Tie Print Hoodie,29.99,6106230,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:3D;Season:Winter;Weight:0.5470kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-faux-suit-and-tie-product6106230.html,
,,Diamond Geo Print Casual Hoodie,34.99,8350667,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Fabric Stretch:No Stretch;Thickness:Regular;Patterns:Geometric;Season:Fall,Spring,Winter;Weight:0.6300kg;Package Contents:1 x Hoodie",https://www.dresslily.com/diamond-geo-print-casual-hoodie-product8350667.html,
,,Planet Print Casual Sweatshirt,26.99,3189639,Material:Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.3200kg;Package Contents:1 x Sweatshirt,https://www.dresslily.com/planet-print-casual-sweatshirt-product3189639.html,
,,Man in Water Print Kangaroo Pocket Hoodie,29.99,3216052,"Clothes Type:Hoodie;Occasion:Daily,Dance,Festival,Going Out,Home,Party,Travel,Vacation;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Figure;Season:Fall;Weight:0.4500kg;Package Contents:1 x Hoodie",https://www.dresslily.com/man-in-water-print-kangaroo-product3216052.html,
,,Christmas Color Spliced Zipper Hooded Jumpsuit,38.99,8232023,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Closure Type:Zipper;Patterns:Colorblock;Season:Fall,Spring,Winter;Weight:0.5400kg;Package Contents:1 x Jumpsuit",https://www.dresslily.com/christmas-color-spliced-zipper-hooded-product8232023.html,
72,33.11,Rib Panel Printed Pullover Sweatshirt,9.34,2892453,"Material:Cotton,Spandex;Shirt Length:Regular;Sleeve Length:Full;Style:Fashion;Weight:0.3500kg;Package Contents:1 x Sweatshirt",https://www.dresslily.com/rib-panel-printed-pullover-sweatshirt-product2892453.html,
82,50.65,Sequins Insert Crew Neck Sweatshirt,8.99,2721550,Material:Polyester;Shirt Length:Regular;Sleeve Length:Full;Style:Casual;Weight:0.4300kg;Package Contents:1 x Sweatshirt,https://www.dresslily.com/sequins-insert-crew-neck-sweatshirt-product2721550.html,
,,Splatter Paint Hand Graphic Front Pocket Drawstring Hoodie,26.99,8195091,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Paint Splatter;Season:Fall,Spring;Weight:0.4260kg;Package Contents:1 x Hoodie",https://www.dresslily.com/splatter-paint-hand-graphic-front-product8195091.html,
,,Ugly Chest Hair Print Front Pocket Christmas Hoodie,33.99,8224875,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Print;Season:Fall,Spring;Weight:0.6100kg;Package Contents:1 x Hoodie",https://www.dresslily.com/ugly-chest-hair-print-front-product8224875.html,
45,46.48,Fire Skeleton Fuax Zipper Print Hoodie,25.49,8339819,"Clothes Type:Hoodie;Occasion:Daily,Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Print,Skeleton;Season:Fall,Spring,Winter;Weight:0.5200kg;Package Contents:1 x Hoodie",https://www.dresslily.com/fire-skeleton-fuax-zipper-print-product8339819.html,
,,Halloween Blood Splash Print Hoodie,25.49,8339816,"Clothes Type:Hoodie;Occasion:Daily,Halloween;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Print;Season:Fall,Spring,Winter;Weight:0.5100kg;Package Contents:1 x Hoodie",https://www.dresslily.com/halloween-blood-splash-print-hoodie-product8339816.html,
,,Christmas Belt Printed Casual Hoodie,33.99,4298929,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Others;Season:Fall,Spring;Weight:0.5890kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-belt-printed-casual-hoodie-product4298929.html,
,,Color Lump Print Casual Hoodie,26.99,8201704,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Colorblock;Season:Fall,Spring;Weight:0.3400kg;Package Contents:1 x Hoodie",https://www.dresslily.com/color-lump-print-long-sleeved-product8201704.html,
,,Christmas Zipper Design Hooded Overalls,38.99,8232019,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Others;Season:Fall,Spring,Winter;Weight:0.5700kg;Package Contents:1 x Overalls",https://www.dresslily.com/christmas-zipper-design-hooded-overalls-product8232019.html,
,,PU Leather Panel Pullover Hoodie,29.99,7114529,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Patchwork;Season:Fall,Winter;Weight:0.4180kg;Package Contents:1 x Hoodie",https://www.dresslily.com/pu-leather-panel-pullover-hoodie-product7114529.html,3
,,Night Santa Claus Gift Print Pullover Hoodie,32.99,5436103,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Daily Use,Festival,Going Out,Home,Night Out;Style:Cute;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Santa Claus;Season:Fall;Weight:0.5500kg;Package Contents:1 x Hoodie",https://www.dresslily.com/night-santa-claus-gift-print-product5436103.html,
,,Santa Claus Elk Christmas Tree Pattern Print Hoodie,29.99,8223534,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Dance,Festival,Going Out,Night Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Candy,Christmas Tree,Elk,Santa Claus;Season:Fall,Spring,Winter;Weight:0.4750kg;Package Contents:1 x Hoodie",https://www.dresslily.com/santa-claus-elk-christmas-tree-product8223534.html,
,,Christmas Dog and Cat 3D Print Drawstring Hoodie,26.99,8223530,"Clothes Type:Hoodie;Occasion:Christmas Day,Daily,Dance,Festival,Going Out,Night Out,Sports;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Animal,Dog;Season:Fall,Spring,Winter;Weight:0.4400kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-dog-and-cat-3d-product8223530.html,
58,40.75,Lace-up Buckle Strap Pocket Hoodie,16.95,8345287,"Clothes Type:Hoodie;Occasion:Daily;Style:Gothic;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Others;Season:Fall,Spring;Weight:0.4600kg;Package Contents:1 x Hoodie",https://www.dresslily.com/lace-up-buckle-strap-pocket-product8345287.html,
,,Color Blocking Contrast Trim Raglan Sleeve Zip Up Hoodie,26.99,8198582,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Night Out,Sports;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Closure Type:Zipper;Patterns:Colorblock;Season:Fall,Spring;Weight:0.4100kg;Package Contents:1 x Hoodie",https://www.dresslily.com/color-blocking-contrast-trim-raglan-product8198582.html,
66,43.55,Patchwork Zip Embellished Hoodie,15.0,3177632,"Clothes Type:Hoodie;Occasion:Daily,Sports,Travel;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Spandex;Thickness:Regular;Patterns:Patchwork;Season:Fall,Spring;Weight:0.5660kg;Package Contents:1 x Hoodie",https://www.dresslily.com/patchwork-zip-embellished-hoodie-product3177632.html,1
76,58.21,Side Slit Fleece Drop Shoulder Pullover Hoodie,13.99,2216677,"Style:Fashion;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Patterns:Solid;Weight:0.6700kg;Package Contents:1 x Hoodie",https://www.dresslily.com/side-slit-fleece-drop-shoulder-pullover-hoodie-product2216677.html,
,,Christmas Baubles Print Drawstring Hoodie,26.99,4877499,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Baubles;Season:Fall,Winter;Weight:0.4850kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-baubles-print-drawstring-hoodie-product4877499.html,
,,Flower Print Panel Long Sleeve Hoodie,34.99,3379019,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Floral;Season:Fall;Weight:0.5000kg;Package Contents:1 x Hoodie",https://www.dresslily.com/flower-print-panel-long-sleeve-product3379019.html,
,,Casual Criss Cross Drawstring Bottom Hoodie,29.99,3379015,"Clothes Type:Hoodie;Occasion:Daily,Going Out;Style:Fashion;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thick;Patterns:Solid;Season:Fall,Winter;Weight:0.4130kg;Package Contents:1 x Hoodie",https://www.dresslily.com/casual-criss-cross-drawstring-bottom-product3379015.html,
,,Elk Print Pouch Pocket Long Sleeve Hoodie,26.99,7709403,"Occasion:Daily,Daily Use,Going Out,Home,Night Out;Style:Casual;Fit Type:Loose;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Animal;Season:Fall;Weight:0.4900kg;Package Contents:1 x Hoodie",https://www.dresslily.com/elk-print-pouch-pocket-long-product7709403.html,
,,PU Leather Spliced Pullover Hoodie,26.99,5117611,"Clothes Type:Hoodie;Occasion:Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Regular;Patterns:Color Block;Season:Winter;Weight:0.4160kg;Package Contents:1 x Hoodie",https://www.dresslily.com/pu-leather-spliced-pullover-hoodie-product5117611.html,
,,Halloween Pumpkin Lamp Print Hoodie,32.99,3245857,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Pumpkin;Season:Fall;Weight:0.4820kg;Package Contents:1 x Hoodie",https://www.dresslily.com/halloween-pumpkin-lamp-print-hoodie-product3245857.html,
,,Christmas Horse Feet Printed Pullover Hoodie,26.99,5117608,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Cotton,Polyester;Thickness:Thin;Patterns:Animal;Season:Fall,Winter;Weight:0.3550kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-horse-feet-printed-pullover-product5117608.html,
,,Christmas Elf Graphic Front Pocket Drawstring Hoodie,29.99,8212928,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Print;Season:Fall,Spring;Weight:0.4900kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-elf-graphic-front-pocket-product8212928.html,
,,3D Cartoon Santa Claus Print Pullover Hoodie,29.99,7124392,"Clothes Type:Hoodie;Occasion:Christmas Day,Going Out;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:3D Print,Santa Claus;Season:Winter;Weight:0.3680kg;Package Contents:1 x Hoodie",https://www.dresslily.com/3d-cartoon-santa-claus-print-product7124392.html,
40,45.2,Moon Graphic Front Pocket Casual Hoodie,26.99,8339802,"Clothes Type:Hoodie;Occasion:Daily;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Fabric Stretch:Slight Stretch;Thickness:Regular;Patterns:Moon;Season:Fall,Spring;Weight:0.5700kg;Package Contents:1 x Hoodie",https://www.dresslily.com/moon-graphic-front-pocket-casual-product8339802.html,
,,Fish Scale Print Pouch Pocket Hoodie,26.99,7709402,"Occasion:Daily,Daily Use,Going Out,Home,Night Out,Office;Style:Casual;Fit Type:Loose;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Print;Season:Fall;Weight:0.4900kg;Package Contents:1 x Hoodie",https://www.dresslily.com/fish-scale-print-pouch-pocket-product7709402.html,1
,,Pumpkin Lamp Print Pullover Halloween Hoodie,32.99,3245859,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Pumpkin;Season:Fall;Weight:0.4950kg;Package Contents:1 x Hoodie",https://www.dresslily.com/pumpkin-lamp-print-pullover-halloween-product3245859.html,
,,Pumpkin Lamp Print Drawstring Halloween Hoodie,32.99,3245856,"Clothes Type:Hoodie;Occasion:Daily Use;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Polyurethane;Thickness:Regular;Patterns:Pumpkin;Season:Fall;Weight:0.4890kg;Package Contents:1 x Hoodie",https://www.dresslily.com/pumpkin-lamp-print-drawstring-halloween-product3245856.html,
70,55.37,Front Pockets Zip Up Hoodie,16.5,7838964,"Occasion:Daily;Style:Fashion;Fit Type:Regular;Sleeve Length:Full;Material:Cotton,Polyester,Polyurethane;Thickness:Regular;Patterns:Solid;Season:Fall;Weight:0.6230kg;Package Contents:1 x Hoodie",https://www.dresslily.com/front-pockets-zip-up-hoodie-product7838964.html,
,,Halloween Pumpkin Letter Print Hoodie,32.99,8171861,"Clothes Type:Hoodie;Occasion:Daily,Going Out,Halloween;Style:Novelty;Fit Type:Regular;Sleeve Length:Full;Material:Polyester;Thickness:Regular;Patterns:Letter,Pumpkin;Season:Fall,Spring;Weight:0.5200kg;Package Contents:1 x Hoodie",https://www.dresslily.com/halloween-pumpkin-letter-print-long-product8171861.html,
56,41.39,Christmas Faux Suit 3D Print Pullover Hoodie,18.32,8359888,"Clothes Type:Hoodie;Occasion:Christmas Day;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:3D Print,Candy;Season:Fall,Spring;Weight:0.4900kg;Package Contents:1 x Hoodie",https://www.dresslily.com/christmas-faux-suit-3d-print-product8359888.html,
,,Halloween Skull Ghost Print Front Pocket Pullover Hoodie,29.99,8337609,"Clothes Type:Hoodie;Occasion:Halloween;Style:Casual;Fit Type:Regular;Shirt Length:Regular;Sleeve Length:Full;Material:Polyester,Spandex;Thickness:Regular;Patterns:Ghost,Letter,Skull,Star;Season:Fall,Spring;Weight:0.5300kg;Package Contents:1 x Hoodie",https://www.dresslily.com/halloween-skull-ghost-print-front-product8337609.html,
